id,username,email,bio,created_at,follower_count,following_count,post_count,is_fake,fake_score
839,hthomas_84,brian01@example.net,🏠 Work from home! Earn 342$/hour! http://www.young-fox.org/,2025-07-21T15:24:40.102699,20,142,5,True,0.8789075201815031
330,janetwalker1483,timothypacheco@example.org,🔥 Limited time offer! http://johnson.com/,2025-07-13T15:24:39.309375,49,1187,6,True,0.8669012740946822
857,richardfowler#7,michaellewis@example.com,🎁 Free giveaway! Click to win! https://mcguire.com/,2025-07-21T15:24:40.130353,28,545,6,True,0.9152690626529068
2,jennifer80.12,fergusonjoshua@example.net,💸 Earn 852$ daily! https://johnson-roberts.info/,2025-07-27T15:24:38.727436,48,1209,9,True,0.8984523349245075
1498,Hayden97,hillbrenda@example.com,Living life one day at a time ✨,2025-03-31T15:24:40.627898,85,265,38,False,0.11550206550488433
967,brandi10000,thomas70@example.com,💸 Earn 981$ daily! http://www.shields.com/,2025-07-06T15:24:40.300651,17,1195,0,True,0.9490532990986045
1307,karasmith,marciamckee@example.net,Exploring the world 🌍,2025-04-21T15:24:40.523424,49,189,29,False,0.27385847907247607
757,johnbrown4648,darryl75@example.net,🎯 Best investment opportunity! http://terrell.com/,2025-07-20T15:24:39.976289,34,634,7,True,0.962523364320035
1057,alexandra72,mgaines@example.com,Living life one day at a time ✨,2025-04-04T15:24:40.384658,424,287,56,False,0.15368414799947747
149,admin435,jacobhoward@example.com,💸 Earn 256$ daily! https://www.brown-acevedo.net/,2025-07-21T15:24:38.957614,8,1800,9,True,0.8932434017130422
530,deckerrichard7618,pamelawalters@example.net,💯 100% guaranteed profit! https://johnson.com/,2025-07-20T15:24:39.621674,22,315,4,True,0.8172622145262022
1244,jordan2,zcolon@example.org,"📍 Port Kristiside, Mexico",2023-07-22T15:24:40.488114,353,166,45,False,0.2019100177280958
1483,Willie.23,carlosdavis@example.org,Fitness enthusiast 💪,2024-10-02T15:24:40.619732,255,238,91,False,0.09615001269168401
1570,garcia2,michael22@example.com,Photography enthusiast 📸,2023-11-29T15:24:40.667003,234,285,94,False,0.21789295161267472
1541,allen2,michaelhawkins@example.net,Music lover 🎵,2024-09-21T15:24:40.651518,207,112,62,False,0.13498085157417125
1449,karenlewis,heathercook@example.org,Adventure seeker 🏔️,2025-06-10T15:24:40.601448,401,291,15,False,0.005178134144930213
1315,manuel1,garrettjohnson@example.org,Dog person 🐕,2023-09-15T15:24:40.527823,192,265,39,False,0.27371371551467266
1208,share,michael21@example.com,"Love debate, new, and describe",2024-02-02T15:24:40.468051,282,14,10,False,0.22845008131726086
1304,meet,johnhopkins@example.org,Food lover 🍕,2024-12-08T15:24:40.521645,365,172,57,False,0.28128582302449034
344,cjacobs_13,teresabennett@example.net,💰 Make money fast! Click here: https://www.vargas.com/,2025-07-20T15:24:39.332080,32,569,10,True,0.7978713263091967
1079,phillips1,woodardtracy@example.net,"Hi, I'm Thomas! Response push subject under type indicate wear movement.",2023-09-08T15:24:40.396485,438,146,56,False,0.2770803762574492
599,lschmidt8089,shirleyrivera@example.net,💯 100% guaranteed profit! https://www.lin-duncan.com/,2025-07-24T15:24:39.727861,0,1839,6,True,0.9054554622325729
859,greennicholas.20,lstevens@example.com,💰 Make money fast! Click here: https://www.johnston.com/,2025-07-05T15:24:40.133355,35,1463,6,True,0.7903590929110171
648,james00000,zthomas@example.org,🎁 Free giveaway! Click to win! https://bennett-garcia.info/,2025-07-22T15:24:39.806207,8,1506,8,True,0.9612837380959919
1608,kristy3,davidcarlson@example.org,Student at Cox Ltd,2023-04-08T15:24:40.687140,387,110,6,False,0.2594326290511381
559,sjones000,nancyscott@example.com,🎁 Free giveaway! Click to win! https://rich-cooper.com/,2025-07-03T15:24:39.666282,2,1946,7,True,0.7177415369292873
1805,necessary3,joshuawilliams@example.org,"Hi, I'm Donna! All think popular price.",2024-10-22T15:24:40.794518,168,272,61,False,0.13265394214523013
883,tyler546079,kathleenhowell@example.org,💰 Make money fast! Click here: https://www.watts-decker.com/,2025-07-17T15:24:40.169685,27,711,8,True,0.781454987924914
77,test689,lauriecox@example.com,💸 Earn 117$ daily! http://wagner.info/,2025-07-09T15:24:38.844950,46,294,4,True,0.8852477960247395
650,hernandezjohnfake,alec42@example.net,🔥 Limited time offer! https://www.mckinney.com/,2025-07-11T15:24:39.809737,13,1023,6,True,0.8705800839065976
353,xbrooks!6,suarezrichard@example.com,📱 Download our app and get rich! https://www.harper.com/,2025-07-28T15:24:39.346341,42,2000,6,True,0.7149685265535631
32,singhthomasbot,thomasbrown@example.net,💯 100% guaranteed profit! http://wheeler-allen.biz/,2025-07-18T15:24:38.775368,48,1360,9,True,0.9105139082034597
1450,them1,mjackson@example.org,Student at Parsons-Allen,2024-07-06T15:24:40.601981,409,264,22,False,0.12028854611407512
1203,walton3,norma91@example.org,Exploring the world 🌍,2025-06-16T15:24:40.465393,402,45,64,False,0.10055265501164491
923,kathy137389,santoschristopher@example.net,🎁 Free giveaway! Click to win! https://thompson.com/,2025-07-11T15:24:40.231816,27,1878,1,True,0.902374176985596
289,test536,ashley97@example.org,💯 100% guaranteed profit! https://www.nelson-jones.org/,2025-07-12T15:24:39.242574,33,1566,1,True,0.9047739980417854
551,ycampbellbot,medinaalexandria@example.org,💸 Earn 292$ daily! http://hogan-phillips.org/,2025-07-01T15:24:39.653663,17,1317,5,True,0.9098558501814138
792,hilllisa!1,coxjeffery@example.com,🎁 Free giveaway! Click to win! http://www.hernandez.org/,2025-07-24T15:24:40.030069,20,1961,0,True,0.7622221678759036
1782,sheila1,sandovalkyle@example.net,Food lover 🍕,2023-07-05T15:24:40.781829,215,224,46,False,0.2703196464108244
692,xweaver7926,fwilkins@example.net,💸 Earn 769$ daily! https://fernandez.com/,2025-07-02T15:24:39.875591,1,1521,3,True,0.9850551092185686
87,gcraig38,eware@example.com,🏠 Work from home! Earn 149$/hour! http://ferguson-valencia.org/,2025-07-15T15:24:38.860743,9,1319,7,True,0.8946612223119855
1742,religious2,diazsusan@example.org,Fitness enthusiast 💪,2024-09-07T15:24:40.758981,257,59,28,False,0.11265223904405337
171,matthew54!1,marksalas@example.net,🚀 Join our crypto investment program! http://rollins-king.net/,2025-07-03T15:24:38.989153,49,1975,8,True,0.840004183328471
1155,BrandiFrank,connie34@example.com,Exploring the world 🌍,2023-08-10T15:24:40.438478,18,56,18,False,0.2281779266688434
578,demo615,nguyenjaime@example.com,📱 Download our app and get rich! http://www.watson.com/,2025-07-02T15:24:39.694481,5,1709,5,True,0.7911006483974473
1444,amandabennett,rprice@example.org,"Love cut, professor, and few",2023-03-17T15:24:40.598123,342,43,50,False,0.068859829279585
758,nicholascohen.19,cstout@example.net,💰 Make money fast! Click here: http://novak-ball.com/,2025-07-06T15:24:39.977805,40,1214,3,True,0.8602218042969868
1801,Matthew.74,jerry04@example.com,Working at Villa-Mercado,2022-11-03T15:24:40.792190,46,140,51,False,0.07132282306669209
264,jmann6612,idavies@example.net,🚀 Join our crypto investment program! https://www.rodriguez.com/,2025-07-16T15:24:39.132965,49,464,7,True,0.7918912382482574
726,jeffreykelly.68,dturner@example.org,🎁 Free giveaway! Click to win! http://reed.net/,2025-07-07T15:24:39.927633,11,1337,4,True,0.7878966116728393
348,tyronegoldentest,danielbowman@example.org,🔥 Limited time offer! http://www.scott-davenport.com/,2025-07-20T15:24:39.338627,40,796,8,True,0.7542645755051155
777,jacqueline02000,millermary@example.com,⚡ Quick cash method! https://www.owens-cooke.org/,2025-07-03T15:24:40.007086,25,911,7,True,0.9918098256516411
540,karen95fake,alanadams@example.com,🎁 Free giveaway! Click to win! http://wright-stanley.info/,2025-07-19T15:24:39.637549,38,1887,7,True,0.7329594020091562
491,jmathisbot,scantu@example.net,💰 Make money fast! Click here: http://www.lewis-moore.com/,2025-07-20T15:24:39.560600,45,591,2,True,0.9653624445464346
124,qrivera74,cfrazier@example.org,🎁 Free giveaway! Click to win! http://www.flowers.biz/,2025-07-20T15:24:38.919790,28,1541,0,True,0.9422459619171724
1422,bradley3,jennifertodd@example.com,Cat person 🐱,2025-06-21T15:24:40.585983,238,147,80,False,0.0467271361269954
1021,approach,codynguyen@example.org,Travel addict ✈️,2024-11-23T15:24:40.364787,15,300,64,False,0.24654154712913542
946,cassandrajonesfake,monicapeterson@example.net,🏠 Work from home! Earn 418$/hour! https://smith-mullins.biz/,2025-07-16T15:24:40.267809,49,1747,2,True,0.9922392412328453
797,lyoung1922,connor14@example.com,💸 Earn 717$ daily! http://www.eaton.info/,2025-07-21T15:24:40.037839,44,395,0,True,0.7223356192594016
1377,Brooke29,qbrady@example.com,Fitness enthusiast 💪,2024-11-24T15:24:40.561231,354,217,63,False,0.24916036618268514
1234,samantha2,amywilson@example.com,Food lover 🍕,2023-08-09T15:24:40.482536,476,30,80,False,0.10414150964065173
1196,jason46,djohnson@example.org,Tech geek 💻,2024-11-16T15:24:40.461687,165,235,5,False,0.2052270874537291
1835,culture3,marioscott@example.com,"Hi, I'm Tanya! Personal drive stay onto still great.",2024-07-25T15:24:40.810584,149,294,18,False,0.19849032359175237
1227,Clayton_10,sandragrimes@example.net,Travel addict ✈️,2024-04-18T15:24:40.478711,306,78,80,False,0.24170694749827853
1211,myself3,jennifermendoza@example.net,Coffee addict ☕,2023-12-08T15:24:40.469605,164,120,24,False,0.15600510734024875
907,ngonzalez789,amberwashington@example.net,💸 Earn 804$ daily! https://reyes.com/,2025-07-15T15:24:40.206958,1,1695,5,True,0.8025381430630137
1697,saramiranda,laurenlyons@example.net,Food lover 🍕,2025-03-25T15:24:40.734660,330,19,94,False,0.29520130156396296
160,dianaodonnell456,stephensomar@example.com,📱 Download our app and get rich! http://miller.com/,2025-07-05T15:24:38.972984,13,1220,7,True,0.7717350508555365
1144,mjordan,stewarterin@example.com,Nature lover 🌿,2023-06-22T15:24:40.432084,78,159,32,False,0.13297662853801528
746,heatherchenspam,sandersjennifer@example.com,⚡ Quick cash method! https://www.mitchell.info/,2025-07-18T15:24:39.957882,2,293,3,True,0.9963256787578603
1651,reynolds,rachel69@example.com,"Hi, I'm Tiffany! Action draw week here.",2025-03-16T15:24:40.710757,356,108,7,False,0.09167661139216653
1361,up2,jenniferreyes@example.net,Dog person 🐕,2025-06-14T15:24:40.552048,138,271,51,False,0.2669678436201408
1383,schmidt2,adammartin@example.com,Cat person 🐱,2023-08-13T15:24:40.564361,20,284,99,False,0.19329317222767448
1374,CrystalShepherd,hendersonjackson@example.org,Music lover 🎵,2024-01-21T15:24:40.559752,164,115,43,False,0.1114127351939332
347,test869,lauramccarty@example.org,⚡ Quick cash method! http://rollins.com/,2025-07-13T15:24:39.336975,17,828,4,True,0.7349162370175609
1478,how3,fhodges@example.net,Photography enthusiast 📸,2024-04-27T15:24:40.617317,310,224,44,False,0.11980238377044343
326,kerrtina2469,dhansen@example.com,💯 100% guaranteed profit! http://www.mcpherson.com/,2025-07-25T15:24:39.303130,24,1184,9,True,0.7264786784597486
1841,way3,scottbell@example.net,Bookworm 📚,2023-11-03T15:24:40.813684,358,196,52,False,0.1427483610328087
980,amberdickson@6,coxjesse@example.com,🚀 Join our crypto investment program! http://www.foley-preston.com/,2025-07-08T15:24:40.321509,12,1176,6,True,0.7249298643205271
1343,Ashley_40,heather05@example.com,Coffee addict ☕,2025-02-12T15:24:40.542550,112,105,32,False,0.019187204464268946
247,eric75spam,yoderanthony@example.org,🔥 Limited time offer! https://www.graham.org/,2025-07-08T15:24:39.106267,13,268,8,True,0.8252021520891735
370,foxamanda70,patrick92@example.com,🚀 Join our crypto investment program! https://ward.net/,2025-07-02T15:24:39.373037,19,725,5,True,0.9010414258738166
553,test400,nelsonstacy@example.net,📱 Download our app and get rich! https://hart-watkins.biz/,2025-07-21T15:24:39.656691,20,1994,10,True,0.9230332909694768
676,user916,timothy25@example.net,💯 100% guaranteed profit! https://www.williams-pearson.org/,2025-07-28T15:24:39.850515,6,1839,2,True,0.9962116623842354
342,bduke!2,nataliewright@example.net,⚡ Quick cash method! https://davis.biz/,2025-07-18T15:24:39.329337,38,1093,4,True,0.7248217053172994
649,tyler04$9,marklopez@example.org,🔥 Limited time offer! http://www.barnes.net/,2025-07-29T15:24:39.807878,20,1967,5,True,0.8648990996071526
527,uhart@2,walshchelsea@example.com,💰 Make money fast! Click here: https://www.brown-brown.com/,2025-07-12T15:24:39.617181,24,1904,4,True,0.981154336017457
1053,parkerthomas,roconnor@example.com,Fitness enthusiast 💪,2023-04-24T15:24:40.382310,28,296,64,False,0.27884038152676294
1950,ashley1,erin95@example.org,Passionate about oil and bad,2024-05-30T15:24:40.873402,422,286,77,False,0.17617330466221795
332,kbeckfake,stevenmeyer@example.org,🚀 Join our crypto investment program! http://villarreal.com/,2025-07-08T15:24:39.312509,12,474,9,True,0.9906375404247634
974,qjackson18,andrew78@example.net,💸 Earn 373$ daily! https://carey.com/,2025-07-03T15:24:40.312140,3,1827,6,True,0.8424774423819966
1446,DonaldKnight,sduran@example.com,Nature lover 🌿,2024-10-09T15:24:40.599515,365,225,89,False,0.21771115011223124
1909,travis3,cruzphillip@example.net,Exploring the world 🌍,2024-12-12T15:24:40.851351,240,43,88,False,0.1318355905947532
509,zwright789,denniswoods@example.org,💸 Earn 812$ daily! http://www.mayer-tran.com/,2025-07-19T15:24:39.588394,0,434,4,True,0.9484283491674255
1879,common3,suzannemitchell@example.com,Nature lover 🌿,2023-02-27T15:24:40.834486,293,71,11,False,0.05141415137390637
1690,iclayton,salaslori@example.net,Travel addict ✈️,2024-05-20T15:24:40.731205,315,49,72,False,0.19437559743733981
1451,loss,ijohnson@example.com,Passionate about third and level,2024-06-05T15:24:40.602470,158,27,30,False,0.05809929960308143
129,acostaemily456,pattygriffin@example.org,💸 Earn 755$ daily! https://bennett.biz/,2025-07-05T15:24:38.927677,24,880,9,True,0.9271966056112975
279,simsalexa85,adamjefferson@example.com,🎯 Best investment opportunity! https://www.tanner.com/,2025-07-02T15:24:39.158262,34,1281,9,True,0.9228334777123125
678,admin376,ocarlson@example.org,🚀 Join our crypto investment program! https://lambert.com/,2025-07-08T15:24:39.853311,18,253,5,True,0.9111629017471687
627,gallagherwilliam2516,jessica44@example.org,🔥 Limited time offer! https://www.jenkins.com/,2025-07-27T15:24:39.772406,34,1005,1,True,0.9842432541488862
495,demo943,emilymiller@example.org,📱 Download our app and get rich! https://www.powell-jones.info/,2025-07-02T15:24:39.566280,47,1817,5,True,0.7180865118465399
1017,GabrielHunter,amanda24@example.org,Music lover 🎵,2023-05-06T15:24:40.362447,452,143,94,False,0.030965616539909212
1706,maria49,heather85@example.com,"Hi, I'm Jacqueline! Short nearly notice.",2025-04-03T15:24:40.739318,64,115,97,False,0.2333376403375095
710,admin405,hollytucker@example.org,🎯 Best investment opportunity! https://lewis.com/,2025-07-13T15:24:39.903915,33,143,10,True,0.9771732862750981
1443,Adam38,jonathan72@example.org,Living life one day at a time ✨,2024-01-25T15:24:40.597596,300,171,13,False,0.14448899980940824
611,demo902,julieray@example.com,💸 Earn 937$ daily! http://www.stephens.org/,2025-07-05T15:24:39.746837,10,487,5,True,0.8155047585711246
810,thompsonamanda$2,browndavid@example.com,📱 Download our app and get rich! https://martinez.com/,2025-07-27T15:24:40.058153,1,240,9,True,0.7718167815967005
580,stanleyjohnson789,julian24@example.org,⚡ Quick cash method! https://bailey.org/,2025-07-24T15:24:39.697622,20,296,2,True,0.7493911074830326
1829,ystokes,michael79@example.org,Tech geek 💻,2025-05-20T15:24:40.807611,261,132,92,False,0.05822865856538945
343,darin15#8,abrown@example.org,🎯 Best investment opportunity! http://allen.biz/,2025-07-03T15:24:39.330865,37,410,4,True,0.7927278627724472
890,carlysmith123,johnsonchristopher@example.org,💯 100% guaranteed profit! https://www.collins.com/,2025-07-02T15:24:40.180796,35,295,7,True,0.9600325886767298
1108,JaredWright,shannon60@example.com,Cat person 🐱,2024-07-05T15:24:40.412068,429,166,11,False,0.23771502534328576
1790,christinamack,rothjohn@example.com,Tech geek 💻,2024-10-11T15:24:40.786351,301,227,31,False,0.25945857640379894
985,xballardspam,heidi29@example.com,🚀 Join our crypto investment program! http://www.wyatt.com/,2025-07-10T15:24:40.329149,35,348,4,True,0.7447110613899858
1258,TanyaBonilla,ataylor@example.org,Fitness enthusiast 💪,2025-04-14T15:24:40.495598,477,155,8,False,0.1212959106655485
937,josephthompson$6,imiranda@example.org,🔥 Limited time offer! https://osborn.biz/,2025-07-26T15:24:40.253694,12,439,6,True,0.9558402157215558
1506,LauraWilliams,garciajonathan@example.net,Travel addict ✈️,2024-12-09T15:24:40.632275,13,209,26,False,0.019552945537060672
493,luis07spam,braynathan@example.org,🏠 Work from home! Earn 199$/hour! https://chavez.net/,2025-07-02T15:24:39.563509,47,1396,4,True,0.7167523373239296
1802,meet,dominguezgary@example.org,Bookworm 📚,2024-07-29T15:24:40.792654,460,147,69,False,0.21769217562830812
1157,decide2,christopherphillips@example.org,"Working at Schneider, Vazquez and Robinson",2024-07-10T15:24:40.439816,290,124,75,False,0.03240731379566303
1319,john,higginsricardo@example.org,Music lover 🎵,2023-08-17T15:24:40.530047,64,63,87,False,0.07283029233865546
911,steven679083,xdixon@example.com,💸 Earn 904$ daily! http://www.moore-mcgee.com/,2025-07-16T15:24:40.212896,17,1483,2,True,0.759726391076144
1267,cellis,clarksamuel@example.net,Photography enthusiast 📸,2024-10-25T15:24:40.500405,313,291,38,False,0.18112640785874484
1869,davidmorris,jonesanthony@example.com,"Hi, I'm Emily! Doctor above serve.",2023-04-17T15:24:40.829057,205,255,76,False,0.01653239748434283
1656,Sabrina37,lisa43@example.org,Music lover 🎵,2023-04-09T15:24:40.713526,468,208,36,False,0.16060626977987644
633,brandonlara!6,david39@example.net,🎯 Best investment opportunity! https://smith-simon.com/,2025-07-15T15:24:39.782377,22,169,8,True,0.9282882048536979
1050,rogers3,kellybaker@example.org,Nature lover 🌿,2023-07-04T15:24:40.380615,207,134,99,False,0.21040110615907717
646,test592,vargasgregory@example.net,🏠 Work from home! Earn 272$/hour! https://www.diaz.com/,2025-07-22T15:24:39.802722,44,1680,2,True,0.9930874503347951
1949,Calvin.12,trangarrett@example.org,Student at Mueller-Chang,2024-12-24T15:24:40.873017,432,93,11,False,0.2295100779611557
1222,white3,salazarkathy@example.com,Adventure seeker 🏔️,2024-01-16T15:24:40.476019,294,192,70,False,0.2510194144665402
76,andrew04_80,fbarnes@example.net,⚡ Quick cash method! http://www.hall.com/,2025-07-26T15:24:38.843500,18,1235,1,True,0.8028522520888409
15,fred973016,laura79@example.com,🏠 Work from home! Earn 258$/hour! http://hansen.biz/,2025-07-23T15:24:38.748573,29,1150,7,True,0.9208114707033261
1128,KimberlyJohns,jerry50@example.com,"Hi, I'm Michael! Truth network your trip science.",2024-05-17T15:24:40.423164,194,248,61,False,0.030985613379243146
234,gordonbryan3135,kristenrollins@example.org,🎁 Free giveaway! Click to win! https://www.johnson.com/,2025-07-28T15:24:39.086314,0,1002,3,True,0.8382634059310922
680,nsparks789,mariemiller@example.org,⚡ Quick cash method! http://watkins-soto.info/,2025-07-28T15:24:39.856373,35,596,2,True,0.9754132421117225
1885,zwalker,fieldslauren@example.org,Student at Martin and Sons,2024-12-22T15:24:40.837993,196,227,8,False,0.25406813604807116
1101,beltrandonald,michelle76@example.com,Student at Roman-Shields,2025-04-10T15:24:40.408197,81,113,35,False,0.1492223541782763
1209,especially1,anthonybradley@example.com,Working at Waters-Newton,2025-02-20T15:24:40.468491,192,218,58,False,0.2582840361076087
193,rdavidson9337,hebertjohn@example.com,🚀 Join our crypto investment program! https://russell.com/,2025-07-21T15:24:39.022462,48,210,4,True,0.9976520045379154
679,ian4023,brianmatthews@example.com,💰 Make money fast! Click here: http://garcia-norman.com/,2025-07-21T15:24:39.854834,3,487,5,True,0.7388490805544302
1411,Theresa_3,susan93@example.org,Fitness enthusiast 💪,2023-09-25T15:24:40.579980,176,198,10,False,0.10463672292467865
1022,gkramer,brandi13@example.com,Dog person 🐕,2023-08-06T15:24:40.365437,181,31,56,False,0.17075451741576622
737,hollyrosales123,averyelizabeth@example.org,🔥 Limited time offer! https://www.hunt-young.org/,2025-07-06T15:24:39.944383,32,496,3,True,0.7692612533683061
127,yesenia71!8,bakertony@example.org,📱 Download our app and get rich! http://reilly.com/,2025-07-15T15:24:38.924481,48,433,5,True,0.9008721375057976
340,philip84spam,lindseymora@example.org,💯 100% guaranteed profit! http://harris-stafford.com/,2025-07-22T15:24:39.325862,43,1841,9,True,0.7410498863058033
1757,kimberly,iwalker@example.org,Food lover 🍕,2024-12-03T15:24:40.767045,369,134,49,False,0.15645027609886145
1904,CurtisRowe,amberlopez@example.org,Travel addict ✈️,2025-02-04T15:24:40.848895,381,16,35,False,0.10648007284170875
89,matthew42!2,liustephanie@example.com,🚀 Join our crypto investment program! https://reed.biz/,2025-07-22T15:24:38.863927,15,1383,0,True,0.876042332691743
1168,RobertThornton,rhondaparker@example.org,"Working at Martin, Williams and Benson",2023-03-27T15:24:40.446580,330,99,41,False,0.07723895389574154
1176,emma1,fitzpatricksally@example.net,"Student at Ross, Turner and Cervantes",2024-08-11T15:24:40.451186,343,69,38,False,0.2719671568332748
1823,CynthiaCochran,guerrerochad@example.net,Bookworm 📚,2023-08-17T15:24:40.804408,260,242,67,False,0.043114416638284116
1560,brown,bpark@example.net,"Student at Trevino, Newton and Smith",2023-07-18T15:24:40.661742,382,24,20,False,0.17543692711536502
1118,trevor3,vjefferson@example.net,Tech geek 💻,2024-10-29T15:24:40.417760,138,59,58,False,0.14421928374953188
706,huffmatthew.59,hwebb@example.net,🚀 Join our crypto investment program! https://www.valentine.net/,2025-07-06T15:24:39.897493,22,204,2,True,0.8646682494005944
591,smurphyspam,connerralph@example.org,🎯 Best investment opportunity! https://www.howell-henry.info/,2025-07-29T15:24:39.715018,36,1922,10,True,0.9419750813658239
1818,century,markbrandt@example.org,Bookworm 📚,2024-05-15T15:24:40.801319,353,168,86,False,0.11795873904662285
173,demo829,yrichard@example.org,💯 100% guaranteed profit! https://hernandez.com/,2025-07-20T15:24:38.992411,6,849,7,True,0.9868221106836632
1160,Megan_25,joanneday@example.org,"📍 Clarkland, Thailand",2025-03-06T15:24:40.441660,390,45,62,False,0.09907052412990786
364,sgreen@5,jacob98@example.net,🎯 Best investment opportunity! https://vargas.com/,2025-07-08T15:24:39.363634,30,1219,8,True,0.8851977436229788
618,ucooke8495,madison24@example.net,⚡ Quick cash method! https://www.riley.com/,2025-07-05T15:24:39.757821,2,1316,1,True,0.8592500342402996
244,jamesadams$8,russellgregory@example.com,🎯 Best investment opportunity! https://jordan.net/,2025-07-02T15:24:39.101806,26,1716,4,True,0.8624666693882489
60,sromero!7,jasminemacdonald@example.net,🏠 Work from home! Earn 483$/hour! https://www.lawson.com/,2025-06-30T15:24:38.817970,35,1124,5,True,0.8233333796088268
1300,thomas2,penamichael@example.com,Travel addict ✈️,2022-11-15T15:24:40.519374,497,273,79,False,0.014220269231583826
1916,teresa1,rcampbell@example.org,Exploring the world 🌍,2023-02-22T15:24:40.855459,183,157,52,False,0.24429910110097552
378,admin330,brownemily@example.com,🏠 Work from home! Earn 489$/hour! http://www.wilkins.net/,2025-07-04T15:24:39.385411,46,1831,3,True,0.9429416125499506
542,bassleslie6686,dgreen@example.org,🏠 Work from home! Earn 287$/hour! http://gutierrez.org/,2025-07-16T15:24:39.640437,45,1008,8,True,0.8204693460169192
844,ajones@2,zwoods@example.com,🚀 Join our crypto investment program! http://wang-wong.biz/,2025-07-14T15:24:40.110707,25,556,9,True,0.9230299450264141
448,user696,anthony12@example.com,💯 100% guaranteed profit! http://www.moran.com/,2025-07-27T15:24:39.496145,20,1475,9,True,0.7725689956797035
131,admin642,bautistajacob@example.org,💯 100% guaranteed profit! http://calderon-frazier.org/,2025-07-24T15:24:38.930723,34,1833,8,True,0.8563501291715081
1397,MarcusShields,lindaweber@example.org,Fitness enthusiast 💪,2024-07-02T15:24:40.572177,256,258,41,False,0.175443456117106
1025,Mariah_81,ashaffer@example.net,Fitness enthusiast 💪,2023-03-21T15:24:40.367093,359,282,67,False,0.2018150954926065
196,tara63.46,richardsgeorge@example.com,⚡ Quick cash method! https://shea.com/,2025-07-06T15:24:39.026868,17,583,2,True,0.8813631135729104
345,monica844556,nyoung@example.com,💰 Make money fast! Click here: https://adkins.com/,2025-07-23T15:24:39.333690,28,222,7,True,0.7836058704220913
1102,ThomasDavis,dpalmer@example.com,"Love role, population, and expect",2024-03-27T15:24:40.408715,363,294,32,False,0.24841759130624141
625,barronsharon5441,jamesjohnson@example.com,🎯 Best investment opportunity! http://robinson.com/,2025-07-25T15:24:39.768880,36,1994,5,True,0.7609394932843685
718,brucekaufman#2,brandywilson@example.com,💯 100% guaranteed profit! https://washington.biz/,2025-07-06T15:24:39.915204,11,1552,1,True,0.9367962248811935
1619,site3,ejones@example.com,Food lover 🍕,2024-04-26T15:24:40.693405,408,55,32,False,0.2388274702694297
369,kristina758005,fevans@example.org,💯 100% guaranteed profit! https://www.bennett-lopez.org/,2025-07-14T15:24:39.371515,5,1485,10,True,0.8869977024168137
1594,jones1,johnwhite@example.org,Cat person 🐱,2023-09-07T15:24:40.679751,306,183,11,False,0.03367604849971867
674,test198,samuel41@example.org,💯 100% guaranteed profit! https://www.nguyen.info/,2025-07-14T15:24:39.847485,3,220,3,True,0.7303938611738086
550,demo285,jenniferroman@example.com,🔥 Limited time offer! http://www.nunez-maldonado.net/,2025-07-04T15:24:39.652114,24,794,5,True,0.8030920915771879
192,pholt1223,eduardolang@example.com,📱 Download our app and get rich! http://www.becker.com/,2025-06-30T15:24:39.020932,36,1181,3,True,0.7921736427255135
1566,theresa2,michaelnguyen@example.com,Music lover 🎵,2024-09-05T15:24:40.664814,328,48,7,False,0.25192781404215603
1140,paul3,vjohnson@example.net,Passionate about result and man,2024-08-25T15:24:40.429561,224,161,32,False,0.19167857419318046
485,admin789,wilkersonsamuel@example.org,📱 Download our app and get rich! https://alvarez-jordan.com/,2025-07-27T15:24:39.551600,5,1351,10,True,0.7995402253149247
1253,maria3,vanessaduran@example.com,Tech geek 💻,2024-11-05T15:24:40.493146,332,225,86,False,0.041102074496299344
498,user110,sarahanderson@example.org,💸 Earn 385$ daily! https://www.miller-sweeney.com/,2025-07-16T15:24:39.571230,15,194,6,True,0.9800616091186651
1762,MelissaWilliams,kristathomas@example.net,Passionate about total and long,2024-07-06T15:24:40.769965,436,249,95,False,0.13581694095387864
1806,Patrick_1,wharper@example.org,Working at Perry-Jackson,2024-12-18T15:24:40.795028,457,263,5,False,0.03677174638749873
637,philip70fake,rebecca35@example.com,🔥 Limited time offer! https://www.williams-griffith.info/,2025-07-28T15:24:39.788615,3,255,8,True,0.7192697758202137
280,aaronwhite!1,thomaslucas@example.net,🏠 Work from home! Earn 146$/hour! http://walsh.com/,2025-07-27T15:24:39.226181,35,1028,2,True,0.907850026648196
1305,katherine3,esmith@example.com,Dog person 🐕,2025-03-01T15:24:40.522026,140,289,40,False,0.2922966046941764
294,user256,vasquezbradley@example.net,📱 Download our app and get rich! https://www.bruce.com/,2025-07-13T15:24:39.252206,3,311,8,True,0.7241923164756282
924,garciachristina$3,mdavis@example.com,🔥 Limited time offer! http://www.ramsey.net/,2025-07-03T15:24:40.233222,19,1315,4,True,0.7592127217286344
1119,energy1,leemichael@example.net,"Love dinner, share, and stock",2023-09-06T15:24:40.418222,120,149,78,False,0.2654640011298616
1440,mark3,fduke@example.net,Dog person 🐕,2024-09-15T15:24:40.595987,474,292,38,False,0.022906587589674832
1039,Robert.64,davenportdavid@example.com,Coffee addict ☕,2025-01-03T15:24:40.374225,129,76,18,False,0.08180070013433595
